 v-sweep         Vin             Vout           
 1.72980000e+00  1.72980000e+00  1.21166548e+00 
 1.73160000e+00  1.73160000e+00  1.21300190e+00 
 1.73340000e+00  1.73340000e+00  1.21431906e+00 
 1.73520000e+00  1.73520000e+00  1.21561663e+00 
 1.73700000e+00  1.73700000e+00  1.21689431e+00 
 1.73880000e+00  1.73880000e+00  1.21815180e+00 
 1.74060000e+00  1.74060000e+00  1.21938886e+00 
 1.74240000e+00  1.74240000e+00  1.22060525e+00 
 1.74420000e+00  1.74420000e+00  1.22180077e+00 
 1.74600000e+00  1.74600000e+00  1.22297525e+00 
 1.74780000e+00  1.74780000e+00  1.22412854e+00 
 1.74960000e+00  1.74960000e+00  1.22526052e+00 
 1.75140000e+00  1.75140000e+00  1.22637110e+00 
 1.75320000e+00  1.75320000e+00  1.22746022e+00 
 1.75500000e+00  1.75500000e+00  1.22852785e+00 
 1.75680000e+00  1.75680000e+00  1.22957398e+00 
 1.75860000e+00  1.75860000e+00  1.23059865e+00 
 1.76040000e+00  1.76040000e+00  1.23160193e+00 
 1.76220000e+00  1.76220000e+00  1.23258389e+00 
 1.76400000e+00  1.76400000e+00  1.23354465e+00 
 1.76580000e+00  1.76580000e+00  1.23448437e+00 
 1.76760000e+00  1.76760000e+00  1.23540320e+00 
 1.76940000e+00  1.76940000e+00  1.23630136e+00 
 1.77120000e+00  1.77120000e+00  1.23717906e+00 
 1.77300000e+00  1.77300000e+00  1.23803653e+00 
 1.77480000e+00  1.77480000e+00  1.23887405e+00 
 1.77660000e+00  1.77660000e+00  1.23969188e+00 
 1.77840000e+00  1.77840000e+00  1.24049033e+00 
 1.78020000e+00  1.78020000e+00  1.24126970e+00 
 1.78200000e+00  1.78200000e+00  1.24203031e+00 
 1.78380000e+00  1.78380000e+00  1.24277250e+00 
 1.78560000e+00  1.78560000e+00  1.24349660e+00 
 1.78740000e+00  1.78740000e+00  1.24420298e+00 
 1.78920000e+00  1.78920000e+00  1.24489197e+00 
 1.79100000e+00  1.79100000e+00  1.24556395e+00 
 1.79280000e+00  1.79280000e+00  1.24621928e+00 
 1.79460000e+00  1.79460000e+00  1.24685832e+00 
 1.79640000e+00  1.79640000e+00  1.24748143e+00 
 1.79820000e+00  1.79820000e+00  1.24808900e+00 
 1.80000000e+00  1.80000000e+00  1.24868138e+00 
